user_id,item_id,rating,shipment_count,total_spend,transit_days_actual
U0054,CARRI0373,5.0,33,692156.84,20.39
U0054,CARRI0916,5.0,24,307526.62,3.47
U0054,CARRI1091,5.0,20,426043.55,15.75
U0054,CARRI0025,5.0,40,341758.55,3.03
U0055,CARRI1167,5.0,28,139469.6,2.16
U0055,CARRI1105,5.0,39,117691.73,3.43
U0055,CARRI0370,5.0,10,180843.46,8.87
U0055,CARRI1146,5.0,26,217761.27,3.93
U0055,CARRI0225,5.0,41,122029.95,8.04
U0055,CARRI0694,5.0,30,364886.03,7.18
U0055,CARRI0646,5.0,18,288830.84,11.3
U0055,CARRI0157,5.0,27,119453.43,8.8
U0055,CARRI0041,5.0,30,180823.55,17.74
U0055,CARRI0206,5.0,14,279678.94,0.68
U0056,CARRI0920,5.0,13,578237.53,10.11
U0056,CARRI0696,5.0,18,354574.27,0.5
U0056,CARRI0884,5.0,48,941055.5,8.08
U0056,CARRI0397,5.0,21,242485.07,16.84
U0056,CARRI0724,5.0,19,83999.91,8.76
U0056,CARRI0004,5.0,18,263974.04,5.15
U0056,CARRI0718,5.0,21,222415.84,2.41
U0056,CARRI0780,5.0,17,302101.54,1.59
U0056,CARRI0943,5.0,26,209751.92,3.55
U0056,CARRI0838,5.0,30,144008.27,6.52
U0057,CARRI0037,5.0,21,425918.58,7.03
U0057,CARRI0525,5.0,24,881495.31,19.43
U0057,CARRI0173,5.0,31,74773.99,0.5
U0057,CARRI0523,5.0,23,45342.03,2.79
U0057,CARRI1092,5.0,7,83146.62,19.71
U0057,CARRI0655,5.0,31,253461.41,4.3
U0057,CARRI0423,5.0,13,204364.38,8.66
U0057,CARRI0741,5.0,37,122868.42,4.79
U0057,CARRI0774,5.0,49,100568.35,0.5
U0057,CARRI0820,5.0,18,350911.85,15.18
U0058,CARRI0622,5.0,30,200565.33,2.9
U0058,CARRI1145,5.0,12,208907.12,3.27
U0058,CARRI0863,5.0,30,243987.68,4.37
U0058,CARRI0882,5.0,28,162459.61,8.34
U0058,CARRI1166,5.0,28,387195.14,9.26
U0058,CARRI0528,5.0,37,589884.34,4.15
U0058,CARRI0290,5.0,30,197526.48,3.41
U0058,CARRI0748,5.0,11,171534.98,0.5
U0058,CARRI0879,5.0,36,274087.45,8.69
U0058,CARRI0627,5.0,13,525446.27,8.81
U0059,CARRI1025,5.0,44,257588.75,3.94
U0059,CARRI0609,5.0,25,432634.93,7.59
U0059,CARRI0653,5.0,41,127645.67,18.41
U0059,CARRI0123,5.0,30,47538.91,0.82
U0059,CARRI1076,5.0,42,354125.95,11.61
U0059,CARRI0145,5.0,44,162038.91,1.07
U0059,CARRI0435,5.0,22,129935.79,12.21
U0059,CARRI0034,5.0,30,316446.79,2.32
U0059,CARRI0507,5.0,29,184524.11,4.93
U0059,CARRI0922,5.0,38,122299.87,7.8
U0060,CARRI0011,5.0,18,146953.58,7.19
U0060,CARRI1005,5.0,34,523174.37,17.43
U0060,CARRI0448,5.0,38,351973.23,6.23
U0060,CARRI0651,5.0,32,457214.43,8.14
U0060,CARRI0772,5.0,38,101876.09,4.89
U0060,CARRI0267,5.0,24,96204.75,9.65
U0060,CARRI0320,5.0,36,59048.21,3.72
U0060,CARRI0541,5.0,9,173462.82,4.47
U0060,CARRI0932,5.0,43,63983.05,4.17
U0060,CARRI0784,5.0,25,429409.85,19.75
U0061,CARRI0007,5.0,40,64986.97,3.85
U0061,CARRI0689,5.0,16,354100.35,6.49
U0061,CARRI0048,5.0,21,130657.09,10.32
U0061,CARRI0684,5.0,20,345418.32,11.37
U0061,CARRI1141,5.0,35,294113.2,9.05
U0061,CARRI0087,5.0,7,71997.76,3.29
U0061,CARRI0286,5.0,29,586689.1,23.53
U0061,CARRI0225,5.0,18,217465.46,8.1
U0061,CARRI0861,5.0,7,376556.49,11.48
U0061,CARRI0456,5.0,26,103941.02,1.22
U0062,CARRI0089,5.0,34,219447.84,7.17
U0062,CARRI0784,5.0,17,105560.64,19.78
U0062,CARRI0631,5.0,25,988116.5,19.97
U0062,CARRI0507,5.0,13,306815.59,8.49
U0062,CARRI0764,5.0,23,268927.02,14.05
U0062,CARRI0780,5.0,41,581560.57,1.59
U0062,CARRI0123,5.0,8,61303.63,3.05
U0062,CARRI0821,5.0,5,172383.75,16.01
U0062,CARRI0708,5.0,20,244201.1,6.36
U0062,CARRI0446,5.0,23,465206.27,4.16
U0063,CARRI0834,5.0,36,144570.27,2.56
U0063,CARRI0406,5.0,26,445303.37,2.04
U0063,CARRI0203,5.0,3,269784.67,2.01
U0063,CARRI1090,5.0,38,212104.49,4.92
U0063,CARRI1094,5.0,39,215708.07,3.1
U0063,CARRI0289,5.0,11,243944.43,6.38
U0063,CARRI0913,5.0,33,121525.48,10.2
U0063,CARRI1014,5.0,43,66723.53,0.5
U0063,CARRI0949,5.0,11,446819.63,3.1
U0063,CARRI0715,5.0,26,179187.1,7.24
U0064,CARRI0550,5.0,13,278513.71,6.34
U0064,CARRI0949,5.0,11,647289.35,2.08
U0064,CARRI1025,5.0,40,136866.8,1.75
U0064,CARRI0607,5.0,18,227801.84,0.93
U0064,CARRI1129,5.0,31,314340.13,10.75
U0064,CARRI0094,5.0,14,109555.34,0.52
U0064,CARRI0284,5.0,12,74643.84,5.29
U0064,CARRI0023,5.0,44,325744.44,3.36
U0064,CARRI0317,5.0,21,137111.96,3.38
U0064,CARRI1019,5.0,33,195139.72,6.9
U0065,CARRI1028,5.0,15,218942.36,0.5
U0065,CARRI0966,5.0,23,253361.33,8.2
U0065,CARRI0446,5.0,17,77871.76,3.78
U0065,CARRI0968,5.0,14,198004.29,3.31
U0065,CARRI0121,5.0,29,73682.99,5.45
U0065,CARRI0950,5.0,10,94077.1,6.71
U0065,CARRI0889,5.0,23,131807.73,2.53
U0065,CARRI0582,5.0,16,203859.49,11.54
U0065,CARRI0349,5.0,6,694367.86,4.82
U0065,CARRI0572,5.0,38,731471.36,9.87
U0066,CARRI1057,5.0,9,103801.88,8.13
U0066,CARRI0799,5.0,37,229960.85,0.5
U0066,CARRI1154,5.0,43,171250.0,8.38
U0066,CARRI0636,5.0,19,432311.64,16.4
U0066,CARRI0255,5.0,26,209625.52,5.02
U0066,CARRI0690,5.0,18,171229.19,9.68
U0066,CARRI0803,5.0,36,432190.74,6.68
U0066,CARRI0537,5.0,48,64271.01,17.73
U0066,CARRI0730,5.0,11,122841.0,9.77
U0066,CARRI0517,5.0,16,309140.04,5.37
U0067,CARRI0907,5.0,13,115083.85,4.97
U0067,CARRI0130,5.0,7,617759.38,0.93
U0067,CARRI0798,5.0,36,966652.84,7.81
U0067,CARRI0391,5.0,20,560834.52,12.87
U0067,CARRI0434,5.0,46,435956.15,5.41
U0067,CARRI1114,5.0,37,274395.48,4.06
U0067,CARRI0829,5.0,8,931838.43,17.4
U0067,CARRI0890,5.0,10,77628.85,2.39
U0067,CARRI0947,5.0,26,300092.26,2.83
U0067,CARRI0378,5.0,21,487553.32,4.25
U0068,CARRI0288,5.0,27,408015.73,10.19
U0068,CARRI0304,5.0,43,163469.76,7.02
U0068,CARRI0286,5.0,22,183196.05,20.77
U0068,CARRI0708,5.0,26,636669.4,8.31
U0068,CARRI0584,5.0,16,188787.25,2.61
U0068,CARRI0040,5.0,17,135766.25,9.34
U0068,CARRI0749,5.0,38,149099.54,3.48
U0068,CARRI0243,5.0,9,346786.3,19.09
U0068,CARRI0717,5.0,9,671994.46,19.55
U0068,CARRI0428,5.0,24,208205.66,3.75
U0069,CARRI1016,5.0,28,275601.16,3.78
U0069,CARRI0225,5.0,51,187282.62,8.46
U0069,CARRI0374,5.0,27,128002.37,4.34
U0069,CARRI0881,5.0,17,310860.42,6.23
U0069,CARRI1056,5.0,10,178801.41,1.98
U0069,CARRI0832,5.0,36,155852.93,16.22
U0069,CARRI0296,5.0,25,148497.6,3.98
U0069,CARRI0006,5.0,43,330927.29,18.92
U0069,CARRI0712,5.0,8,426363.77,6.73
U0069,CARRI0247,5.0,26,144155.96,8.76
U0070,CARRI0642,4.0,23,971386.59,20.38
U0070,CARRI0838,5.0,17,231248.88,3.36
U0070,CARRI0241,5.0,22,504274.77,6.48
U0070,CARRI0289,5.0,55,88134.9,3.93
U0070,CARRI0919,5.0,19,297641.9,2.77
U0070,CARRI0510,5.0,26,365783.49,9.11
U0070,CARRI0265,5.0,21,232892.0,3.13
U0070,CARRI0221,5.0,40,182064.01,8.94
U0070,CARRI1078,5.0,9,415561.88,20.69
U0070,CARRI0318,5.0,48,267045.05,16.77
U0071,CARRI0326,5.0,11,265173.27,8.55
U0071,CARRI1021,5.0,44,234475.94,3.55
U0071,CARRI0716,5.0,16,408491.82,8.57
U0071,CARRI0161,5.0,16,34725.97,9.46
U0071,CARRI0869,5.0,21,163478.23,18.83
U0071,CARRI0603,5.0,42,57537.41,3.11
U0071,CARRI0184,5.0,21,372353.86,0.5
U0071,CARRI1098,5.0,24,282737.61,12.07
U0071,CARRI0859,5.0,10,125957.32,3.16
U0071,CARRI0008,5.0,39,250732.81,4.63
U0072,CARRI0432,5.0,25,78228.69,2.27
U0072,CARRI0062,5.0,32,306661.69,20.95
U0072,CARRI0149,5.0,31,128242.36,3.68
U0072,CARRI0542,5.0,25,72575.01,8.21
U0072,CARRI0628,5.0,21,1213820.75,21.51
U0072,CARRI0625,5.0,16,178430.78,18.09
U0072,CARRI0234,5.0,26,173833.29,5.14
U0072,CARRI1133,5.0,18,174910.25,4.09
U0072,CARRI0121,5.0,23,283239.13,2.28
U0072,CARRI1009,5.0,20,233224.46,21.61
U0073,CARRI0767,5.0,33,472802.53,18.38
U0073,CARRI0732,5.0,10,65686.33,5.13
U0073,CARRI0673,5.0,37,177116.26,0.5
U0073,CARRI0338,5.0,5,169898.84,12.12
U0073,CARRI1147,5.0,48,201077.62,2.79
U0073,CARRI0028,5.0,9,194523.95,8.49
U0073,CARRI0114,5.0,30,147644.21,6.09
U0073,CARRI0007,5.0,34,231411.76,3.08
U0073,CARRI0959,5.0,9,176899.28,17.74
U0073,CARRI1111,5.0,32,175305.87,5.76
U0074,CARRI0501,5.0,30,383258.72,1.69
U0074,CARRI0818,5.0,8,176773.94,9.63
U0074,CARRI0467,5.0,28,125441.1,3.03
U0074,CARRI0322,5.0,15,343018.24,0.56
U0074,CARRI0846,5.0,43,120036.03,3.01
U0074,CARRI0276,5.0,12,190438.38,3.68
U0074,CARRI0981,5.0,34,188082.55,19.15
U0074,CARRI0586,5.0,18,922566.95,12.0
U0074,CARRI0932,5.0,6,227276.04,4.32
U0074,CARRI0427,5.0,29,241979.68,17.84
U0075,CARRI0002,5.0,48,46956.57,3.41
U0075,CARRI0505,5.0,20,75475.4,6.82
U0075,CARRI0113,5.0,9,79994.91,6.54
U0075,CARRI0568,5.0,38,211045.47,12.33
U0075,CARRI0139,5.0,9,466195.52,5.68
U0075,CARRI1089,5.0,48,191752.4,17.41
U0075,CARRI0778,5.0,37,158040.33,6.06
U0075,CARRI0059,5.0,26,549553.26,18.63
U0075,CARRI0267,5.0,10,226166.73,9.44
U0075,CARRI0391,5.0,27,359480.35,13.86
U0076,CARRI0238,5.0,28,258990.62,19.05
U0076,CARRI0109,5.0,42,152028.83,15.48
U0076,CARRI0146,5.0,43,785577.85,10.81
U0076,CARRI0900,5.0,24,180110.45,5.68
U0076,CARRI0558,5.0,47,18030.84,0.5
U0076,CARRI0388,5.0,20,159840.07,0.5
U0076,CARRI0868,5.0,38,788398.74,8.35
U0076,CARRI0083,5.0,29,118948.33,16.44
U0076,CARRI0420,5.0,22,153525.9,20.33
U0076,CARRI0337,5.0,44,68799.06,8.36
U0077,CARRI0529,5.0,14,240098.33,10.75
U0077,CARRI0683,5.0,40,264788.35,2.68
U0077,CARRI0400,5.0,11,342934.72,3.61
U0077,CARRI1040,5.0,26,387552.43,5.3
U0077,CARRI0407,5.0,31,255393.15,4.42
U0077,CARRI0753,5.0,29,210644.63,5.88
U0077,CARRI0167,5.0,31,173095.28,4.46
U0077,CARRI0878,5.0,28,361659.93,13.49
U0077,CARRI0109,5.0,33,467269.78,15.61
U0077,CARRI0604,5.0,15,461031.89,19.71
U0078,CARRI0407,5.0,21,224091.02,3.24
U0078,CARRI0819,5.0,22,478442.4,17.81
U0078,CARRI0681,5.0,21,604702.6,6.26
U0078,CARRI0862,5.0,23,363860.23,9.83
U0078,CARRI0622,5.0,37,381651.86,4.17
U0078,CARRI0615,5.0,28,219558.56,4.69
U0078,CARRI0076,5.0,45,321639.32,8.69
U0078,CARRI0318,5.0,27,186048.92,18.69
U0078,CARRI0983,5.0,18,74381.09,0.5
U0078,CARRI0809,5.0,17,497165.41,9.32
U0079,CARRI0207,5.0,40,295591.72,7.57
U0079,CARRI0691,5.0,16,230993.79,17.7
U0079,CARRI0792,5.0,15,206620.56,4.18
U0079,CARRI0615,5.0,50,613894.83,5.49
U0079,CARRI0109,5.0,33,148346.34,18.03
U0079,CARRI0265,5.0,29,322542.1,1.38
U0079,CARRI1134,5.0,15,94700.61,1.96
U0079,CARRI0213,5.0,36,187481.75,3.95
U0079,CARRI0508,5.0,12,638046.62,18.35
U0079,CARRI0957,5.0,36,377543.2,21.5
U0080,CARRI0237,5.0,16,283541.89,20.11
U0080,CARRI0281,5.0,13,811364.94,8.89
U0080,CARRI0233,5.0,6,154219.58,0.5
U0080,CARRI0448,5.0,21,377654.47,6.96
U0080,CARRI0772,5.0,34,20747.52,5.94
U0080,CARRI0975,5.0,33,591880.02,20.41
U0080,CARRI1129,5.0,6,207111.21,10.11
U0080,CARRI0926,5.0,21,323863.21,9.22
U0080,CARRI0692,5.0,24,223814.63,14.85
U0080,CARRI0334,5.0,13,144458.91,4.54
U0081,CARRI0797,5.0,30,104915.58,0.97
U0081,CARRI0573,5.0,9,108741.58,22.45
U0081,CARRI0085,5.0,10,560508.72,3.32
U0081,CARRI0215,5.0,27,311501.43,9.59
U0081,CARRI1083,5.0,39,395569.96,5.27
U0081,CARRI0932,5.0,35,92027.9,4.14
U0081,CARRI0548,5.0,16,117144.46,16.25
U0081,CARRI0390,5.0,30,256388.02,0.5
U0081,CARRI0306,5.0,33,370612.02,10.08
U0081,CARRI0187,5.0,18,217040.33,6.76
U0082,CARRI0187,5.0,11,336022.6,6.23
U0082,CARRI0411,5.0,21,133644.15,5.6
U0082,CARRI0746,5.0,13,404774.19,1.79
U0082,CARRI0380,5.0,49,199109.83,4.59
U0082,CARRI1163,5.0,31,454407.46,4.56
U0082,CARRI1101,5.0,24,110586.44,17.88
U0082,CARRI0317,5.0,43,66335.92,5.71
U0082,CARRI0796,5.0,29,225988.34,10.75
U0082,CARRI1098,5.0,22,153624.45,11.5
U0082,CARRI0150,5.0,23,115707.71,4.75
U0083,CARRI0571,5.0,10,835681.51,18.82
U0083,CARRI1039,5.0,20,94414.25,6.55
U0083,CARRI0794,5.0,35,308122.41,18.06
U0083,CARRI0989,5.0,37,78328.9,11.05
U0083,CARRI1092,5.0,25,203545.95,16.67
U0083,CARRI0657,5.0,29,552714.37,0.5
U0083,CARRI0590,5.0,21,1758002.14,23.38
U0083,CARRI0882,5.0,18,144134.86,8.09
U0083,CARRI0099,5.0,8,39740.29,3.43
U0083,CARRI0170,5.0,44,118134.69,2.28
U0084,CARRI0122,5.0,42,264422.04,1.68
U0084,CARRI0573,5.0,39,64221.14,16.98
U0084,CARRI0009,5.0,23,298573.81,17.79
U0084,CARRI0673,5.0,42,185758.74,1.01
U0084,CARRI1057,5.0,9,392820.62,6.93
U0084,CARRI0627,5.0,12,340036.65,6.82
U0084,CARRI0844,5.0,12,582434.1,7.73
U0084,CARRI0605,5.0,24,132798.97,10.72
U0084,CARRI0701,5.0,15,60770.94,6.13
U0084,CARRI0615,5.0,27,300012.11,7.81
U0085,CARRI1004,5.0,22,527697.02,8.19
U0085,CARRI0051,5.0,24,398614.37,7.1
U0085,CARRI0262,5.0,25,211517.71,9.27
U0085,CARRI0416,5.0,7,281119.03,5.7
U0085,CARRI0989,5.0,27,145565.33,9.16
U0085,CARRI0009,5.0,45,115307.78,17.31
U0085,CARRI0972,5.0,49,379716.69,0.5
U0085,CARRI0995,5.0,26,472578.25,5.82
U0085,CARRI1000,5.0,41,411586.28,5.01
U0085,CARRI0024,5.0,23,375908.93,1.84
U0086,CARRI0781,5.0,8,713340.3,11.18
U0086,CARRI0856,5.0,28,212702.25,0.55
U0086,CARRI0974,5.0,12,93002.41,9.38
U0086,CARRI1023,5.0,9,152798.26,17.58
U0086,CARRI0366,5.0,26,285122.8,8.42
U0086,CARRI0620,5.0,36,232060.61,3.51
U0086,CARRI0753,5.0,46,238906.93,3.08
U0086,CARRI0116,5.0,14,100065.99,8.71
U0086,CARRI1074,5.0,10,233429.22,15.85
U0086,CARRI0458,5.0,16,41161.28,11.85
U0087,CARRI0381,5.0,30,466782.87,20.88
U0087,CARRI0949,5.0,37,575155.22,3.9
U0087,CARRI1063,5.0,34,94659.09,5.78
U0087,CARRI0805,5.0,22,250048.54,4.27
U0087,CARRI0011,5.0,6,182009.33,6.6
U0087,CARRI0225,5.0,21,345689.82,7.96
U0087,CARRI0527,5.0,33,163240.82,8.33
U0087,CARRI0292,5.0,45,394317.44,5.21
U0087,CARRI0894,5.0,31,85725.57,9.74
U0087,CARRI0817,5.0,18,116231.52,8.56
U0088,CARRI0463,5.0,17,42962.49,10.07
U0088,CARRI1106,5.0,12,456660.55,13.67
U0088,CARRI1191,5.0,39,327734.72,18.24
U0088,CARRI0133,5.0,13,161060.81,10.38
U0088,CARRI0870,5.0,43,75679.55,9.45
U0088,CARRI0193,5.0,9,111615.74,3.25
U0088,CARRI0604,5.0,28,240516.65,16.64
U0088,CARRI0563,5.0,16,491445.37,0.88
U0088,CARRI0093,5.0,12,93189.35,18.72
U0088,CARRI0919,5.0,14,327364.55,4.7
U0089,CARRI0537,5.0,8,597030.92,18.07
U0089,CARRI0399,5.0,31,670715.01,16.58
U0089,CARRI0765,5.0,23,389379.03,15.0
U0089,CARRI0059,5.0,33,412852.29,16.95
U0089,CARRI0564,5.0,22,85370.36,1.76
U0089,CARRI0917,5.0,9,549552.23,8.09
U0089,CARRI0655,5.0,20,117670.5,6.59
U0089,CARRI0296,5.0,10,142105.94,5.6
U0089,CARRI0477,5.0,28,174185.66,3.95
U0089,CARRI0595,5.0,22,136907.54,7.68
U0090,CARRI0191,5.0,25,531282.48,2.16
U0090,CARRI0226,5.0,18,420005.8,1.03
U0090,CARRI1047,5.0,19,287186.49,3.44
U0090,CARRI0855,5.0,34,599814.73,6.59
U0090,CARRI0476,5.0,37,297832.85,9.4
U0090,CARRI1141,5.0,33,77936.72,8.53
U0090,CARRI0176,5.0,12,51055.84,2.86
U0090,CARRI0367,5.0,27,168791.38,1.14
U0090,CARRI0369,5.0,16,214041.71,3.06
U0090,CARRI0311,5.0,27,140235.29,3.64
U0091,CARRI0509,5.0,20,370881.3,7.21
U0091,CARRI1040,5.0,30,289625.14,5.95
U0091,CARRI0689,5.0,19,118764.54,6.31
U0091,CARRI0740,5.0,23,41515.09,1.88
U0091,CARRI0838,5.0,35,65820.0,5.91
U0091,CARRI1099,5.0,7,210604.14,8.6
U0091,CARRI0472,5.0,32,792260.97,6.71
U0091,CARRI0658,5.0,28,753572.35,16.58
U0091,CARRI0044,5.0,16,119089.99,2.77
U0091,CARRI0087,5.0,38,72876.07,4.04
U0092,CARRI0719,5.0,16,91628.21,0.5
U0092,CARRI0303,5.0,30,128596.01,5.97
U0092,CARRI0892,5.0,37,103922.35,3.83
U0092,CARRI1173,5.0,17,180206.3,7.55
U0092,CARRI1126,5.0,23,252189.84,10.33
U0092,CARRI0778,5.0,32,139707.9,5.66
U0092,CARRI0491,5.0,38,282041.6,16.26
U0092,CARRI0841,5.0,26,178342.64,5.27
U0092,CARRI0272,5.0,29,133337.43,4.61
U0092,CARRI0240,5.0,7,152057.88,8.61
U0093,CARRI0866,5.0,30,127505.83,1.39
U0093,CARRI0004,5.0,20,167882.66,4.15
U0093,CARRI0909,5.0,25,92670.18,5.39
U0093,CARRI0498,5.0,17,509284.5,18.96
U0093,CARRI0126,5.0,14,79740.56,5.09
U0093,CARRI0091,5.0,29,246035.76,1.93
U0093,CARRI0333,5.0,30,146478.72,7.98
U0093,CARRI0461,5.0,41,390932.99,10.65
U0093,CARRI0618,5.0,5,112766.96,18.51
U0093,CARRI1100,5.0,34,174021.33,11.36
U0094,CARRI0246,5.0,29,340157.79,5.62
U0094,CARRI0882,5.0,29,475325.91,6.02
U0094,CARRI0608,5.0,30,392708.73,8.15
U0094,CARRI0297,5.0,17,1188874.29,8.34
U0094,CARRI0282,5.0,16,178977.09,2.98
U0094,CARRI0728,5.0,17,160101.14,19.87
U0094,CARRI0295,5.0,38,186311.27,0.5
U0094,CARRI0968,5.0,27,345706.96,1.66
U0094,CARRI0332,5.0,9,327659.17,8.37
U0094,CARRI1042,5.0,34,445511.05,8.03
U0095,CARRI0987,5.0,12,280726.21,14.19
U0095,CARRI0066,5.0,35,286373.5,8.63
U0095,CARRI0108,5.0,38,432672.42,19.78
U0095,CARRI0905,5.0,34,395868.19,17.51
U0095,CARRI0947,5.0,47,86719.48,0.5
U0095,CARRI0193,5.0,26,141698.15,0.5
U0095,CARRI0938,5.0,57,220153.39,2.92
U0095,CARRI0439,5.0,23,124970.17,8.63
U0095,CARRI0368,5.0,47,154523.7,0.5
U0095,CARRI0535,5.0,12,126166.08,0.5
U0096,CARRI0628,5.0,14,996368.55,22.77
U0096,CARRI0093,5.0,15,374565.67,19.78
U0096,CARRI0121,5.0,36,154787.79,5.01
U0096,CARRI0099,5.0,13,103285.18,7.93
U0096,CARRI0153,5.0,12,178555.63,0.73
U0096,CARRI0661,5.0,12,607673.06,18.61
U0096,CARRI0074,5.0,32,503402.27,14.95
U0096,CARRI0439,5.0,22,285423.04,9.69
U0096,CARRI0690,5.0,3,316250.69,9.22
U0096,CARRI0989,5.0,33,263995.36,8.06
U0097,CARRI0317,5.0,39,136094.5,6.42
U0097,CARRI0719,5.0,16,121674.85,1.99
U0097,CARRI0944,5.0,23,483579.14,7.97
U0097,CARRI1135,5.0,26,395833.91,3.77
U0097,CARRI0510,5.0,11,300387.64,8.16
U0097,CARRI0824,5.0,30,138482.03,3.89
U0097,CARRI0327,5.0,19,95729.55,21.43
U0097,CARRI0821,5.0,11,238271.04,15.98
U0097,CARRI0415,5.0,29,347174.87,16.11
U0097,CARRI0210,5.0,15,60934.87,2.83
U0098,CARRI0817,5.0,19,50961.14,9.9
U0098,CARRI0236,5.0,26,462720.48,17.38
U0098,CARRI1005,5.0,25,204510.89,21.61
U0098,CARRI0298,5.0,29,284356.82,5.84
U0098,CARRI0953,5.0,15,697664.43,15.19
U0098,CARRI0842,5.0,31,605268.47,7.13
U0098,CARRI1099,5.0,15,204463.01,6.05
U0098,CARRI0596,5.0,13,159734.65,4.76
U0098,CARRI0163,5.0,12,93602.55,5.65
U0098,CARRI0348,5.0,39,738347.37,9.65
U0099,CARRI0153,5.0,41,94653.88,1.35
U0099,CARRI0484,5.0,27,99282.18,1.81
U0099,CARRI0582,5.0,14,351635.01,11.59
U0099,CARRI0617,5.0,20,75483.26,5.26
U0099,CARRI0170,5.0,25,145288.82,3.87
U0099,CARRI1062,5.0,10,459657.82,8.78
U0099,CARRI0951,5.0,37,133533.95,1.54
U0099,CARRI0781,5.0,22,456165.82,10.36
U0099,CARRI0501,5.0,25,162447.84,0.5
U0099,CARRI0513,5.0,22,381202.18,8.93
U0100,CARRI1129,5.0,15,103001.49,8.82
U0100,CARRI0858,5.0,35,205561.99,7.23
U0100,CARRI0386,5.0,17,156204.79,3.83
U0100,CARRI0483,5.0,41,184512.88,0.5
U0100,CARRI0759,5.0,41,272282.47,11.44
U0100,CARRI0642,4.0,30,1024392.82,19.77
U0100,CARRI0630,5.0,17,102351.58,7.74
U0100,CARRI0803,5.0,36,318582.99,8.09
U0100,CARRI0377,5.0,20,157603.95,17.37
U0100,CARRI0269,5.0,16,402037.33,8.39
U0101,CARRI1140,5.0,25,552557.85,10.04
U0101,CARRI0708,5.0,37,515412.1,5.49
U0101,CARRI0780,5.0,24,160580.96,2.98
U0101,CARRI0256,5.0,20,229374.22,6.93
U0101,CARRI0704,5.0,17,299943.92,17.7
U0101,CARRI0579,5.0,13,65641.0,4.66
U0101,CARRI0128,5.0,43,190366.39,2.88
U0101,CARRI0621,5.0,16,287117.26,16.91
U0101,CARRI0170,5.0,45,162298.49,0.77
U0101,CARRI1022,5.0,28,159385.98,4.08
U0102,CARRI0623,5.0,20,683207.14,21.12
U0102,CARRI0430,5.0,12,627341.86,15.8
U0102,CARRI1052,5.0,29,139124.83,9.82
U0102,CARRI0629,5.0,34,78229.22,1.5
U0102,CARRI0368,5.0,7,201001.36,0.5
U0102,CARRI0212,5.0,11,357426.69,10.03
U0102,CARRI0491,5.0,30,474581.25,16.02
U0102,CARRI0822,5.0,13,113671.6,7.47
U0102,CARRI0767,5.0,6,366094.36,19.54
U0102,CARRI0337,5.0,17,183840.88,9.37
U0103,CARRI0445,5.0,38,984769.58,2.57
U0103,CARRI0971,5.0,29,290517.1,2.98
U0103,CARRI0455,5.0,28,210659.47,12.74
U0103,CARRI0546,5.0,12,429988.31,13.29
U0103,CARRI0884,5.0,41,285479.86,8.3
U0103,CARRI1058,5.0,34,178283.78,2.63
U0103,CARRI1144,5.0,17,161958.92,7.17
U0103,CARRI0816,5.0,11,175751.24,3.93
U0103,CARRI0912,5.0,25,225829.1,6.08
U0103,CARRI0132,5.0,22,144391.89,7.83
U0104,CARRI0081,5.0,24,59496.34,1.86
U0104,CARRI0231,5.0,10,235693.1,5.71
U0104,CARRI0796,5.0,12,507243.97,10.19
U0104,CARRI0280,5.0,43,138876.9,4.43
U0104,CARRI0974,5.0,9,374031.03,7.96
U0104,CARRI0572,5.0,41,761831.64,10.57
U0104,CARRI0281,5.0,43,90924.58,9.66
U0104,CARRI0300,5.0,23,215636.5,16.51
U0104,CARRI0703,5.0,40,578152.24,0.78
U0104,CARRI1177,5.0,16,181123.96,19.54
U0105,CARRI1031,5.0,18,212769.07,8.26
U0105,CARRI0189,5.0,39,487365.78,15.92
U0105,CARRI0045,5.0,14,318732.85,2.4
U0105,CARRI0345,5.0,34,137532.99,5.8
U0105,CARRI0915,5.0,20,381645.51,5.56
U0105,CARRI0553,5.0,15,278093.26,7.0
U0105,CARRI1048,5.0,14,358234.7,6.8
U0105,CARRI0575,5.0,28,108146.09,9.54
U0105,CARRI0786,5.0,22,344793.38,2.23
U0105,CARRI0459,5.0,32,78038.04,1.74
U0106,CARRI1026,5.0,35,531375.52,20.18
U0106,CARRI0819,5.0,24,301972.2,17.27
U0106,CARRI0542,5.0,31,161404.64,7.09
U0106,CARRI0585,5.0,12,594990.36,19.27
U0106,CARRI0651,5.0,26,602839.51,7.35
U0106,CARRI0504,5.0,12,321705.85,3.42
U0106,CARRI0775,5.0,21,246695.8,15.41
U0106,CARRI0002,5.0,29,264439.91,6.67
U0106,CARRI0960,5.0,24,196090.24,1.0
U0106,CARRI0970,5.0,9,39090.61,4.5
U0107,CARRI0172,5.0,24,168893.81,2.79
U0107,CARRI0618,5.0,19,143866.25,17.02
U0107,CARRI0552,5.0,17,203071.67,15.1
U0107,CARRI0723,5.0,22,287326.55,0.5
U0107,CARRI0305,5.0,23,220750.6,5.79
U0107,CARRI0552,5.0,37,326664.5,17.68
U0107,CARRI0686,5.0,18,256861.6,5.55
U0107,CARRI0910,5.0,8,190630.44,17.49
U0107,CARRI1052,5.0,24,396970.98,10.41
U0107,CARRI1118,5.0,35,119318.18,7.42
U0108,CARRI0257,5.0,30,119677.87,2.05
U0108,CARRI0107,5.0,50,370612.01,19.12
U0108,CARRI0923,5.0,15,245830.72,3.93
